2.000000000000000000e+00,2.410000000000000142e+00,4.429386333089975381e+01,1.090714805751186622e+00
2.000000000000000000e+00,2.375517241379310640e+00,4.474982119688851867e+01,1.114646361675855513e+00
2.000000000000000000e+00,2.341034482758620694e+00,4.521420226922050034e+01,1.139271365067254571e+00
2.000000000000000000e+00,2.306551724137931192e+00,4.568723683377554323e+01,1.164608577035057602e+00
2.000000000000000000e+00,2.272068965517241246e+00,4.616916547570610874e+01,1.190676578615385228e+00
2.000000000000000000e+00,2.237586206896551744e+00,4.666023988629591202e+01,1.217493652862748910e+00
2.000000000000000000e+00,2.203103448275862242e+00,4.716072375870198385e+01,1.245077651967075649e+00
2.000000000000000000e+00,2.168620689655172740e+00,4.767089378371446173e+01,1.273445848449203499e+00
2.000000000000000000e+00,2.134137931034482794e+00,4.819104075813532262e+01,1.302614769581814436e+00
2.000000000000000000e+00,2.099655172413793291e+00,4.872147082004308061e+01,1.332600014320125981e+00
2.000000000000000000e+00,2.065172413793103345e+00,4.926250682710611528e+01,1.363416052215711938e+00
2.000000000000000000e+00,2.030689655172413843e+00,4.981448989626264989e+01,1.395076004035818995e+00
2.000000000000000000e+00,1.996206896551724341e+00,5.037778112554227761e+01,1.427591404128076391e+00
2.000000000000000000e+00,1.961724137931034617e+00,5.095276352160134792e+01,1.460971944964919667e+00
2.000000000000000000e+00,1.927241379310344893e+00,5.153984415973847177e+01,1.495225204781414075e+00
2.000000000000000000e+00,1.892758620689655391e+00,5.213945660680229111e+01,1.530356359791506415e+00
2.000000000000000000e+00,1.858275862068965667e+00,5.275206364157254768e+01,1.566367883136346117e+00
2.000000000000000000e+00,1.823793103448275943e+00,5.337816031196807387e+01,1.603259233487516422e+00
2.000000000000000000e+00,1.789310344827586441e+00,5.401827737390663486e+01,1.641026537097664217e+00
2.000000000000000000e+00,1.754827586206896717e+00,5.467298516292354549e+01,1.679662268057310115e+00
2.000000000000000000e+00,1.720344827586206993e+00,5.534289795688259517e+01,1.719154932570733818e+00
2.000000000000000000e+00,1.685862068965517491e+00,5.602867889644184629e+01,1.759488764191292409e+00
2.000000000000000000e+00,1.651379310344827767e+00,5.673104553955796803e+01,1.800643438136346308e+00
2.000000000000000000e+00,1.616896551724138043e+00,5.745077613745534251e+01,1.842593814006405539e+00
3.000000000000000000e+00,2.410000000000000142e+00,5.766775866762450420e+01,1.855187827025665648e+00
3.000000000000000000e+00,2.375517241379310640e+00,5.816132688928198746e+01,1.883730340642088441e+00
2.000000000000000000e+00,1.582413793103448540e+00,5.818871673242554010e+01,1.885309717426396858e+00
3.000000000000000000e+00,2.341034482758620694e+00,5.866338076150268677e+01,1.912598093278533806e+00
2.000000000000000000e+00,1.547931034482758816e+00,5.894578919289769914e+01,1.928755772266995683e+00
3.000000000000000000e+00,2.306551724137931192e+00,5.917421303645900110e+01,1.941779352995708807e+00
3.000000000000000000e+00,2.272068965517241246e+00,5.969413447376199144e+01,1.971261332750708473e+00
2.000000000000000000e+00,1.513448275862069092e+00,5.972300031884339688e+01,1.972891296140586004e+00
3.000000000000000000e+00,2.237586206896551744e+00,6.022347528024945973e+01,2.001030191854201057e+00
2.000000000000000000e+00,1.478965517241379368e+00,6.052145217126511056e+01,2.017670272744135573e+00
3.000000000000000000e+00,2.203103448275862242e+00,6.076258667761532450e+01,2.031071045798062968e+00
3.000000000000000000e+00,2.168620689655172740e+00,6.131184261018528758e+01,2.061367985312917206e+00
2.000000000000000000e+00,1.444482758620689866e+00,6.134235380390053649e+01,2.063041415278781265e+00
3.000000000000000000e+00,2.134137931034482794e+00,6.187164160646830169e+01,2.091904105516773527e+00
2.000000000000000000e+00,1.410000000000000142e+00,6.218703460415995465e+01,2.108948335547848441e+00
3.000000000000000000e+00,2.099655172413793291e+00,6.244240880960503404e+01,2.122661546007052813e+00
3.000000000000000000e+00,2.065172413793103345e+00,6.302459819352070269e+01,2.153621542727408134e+00
3.000000000000000000e+00,2.030689655172413843e+00,6.361869498349895480e+01,2.184764492406473302e+00
3.000000000000000000e+00,1.996206896551724341e+00,6.422521830206457594e+01,2.216070030316732442e+00
3.000000000000000000e+00,1.961724137931034617e+00,6.484472406353739871e+01,2.247517122036214232e+00
3.000000000000000000e+00,1.927241379310344893e+00,6.547780814345099998e+01,2.279084169812248373e+00
3.000000000000000000e+00,1.892758620689655391e+00,6.612510985228115601e+01,2.310749134022579643e+00
3.000000000000000000e+00,1.858275862068965667e+00,6.678731574667392579e+01,2.342489670102566812e+00
3.000000000000000000e+00,1.823793103448275943e+00,6.746516381569688292e+01,2.374283281154809799e+00
4.000000000000000000e+00,2.410000000000000142e+00,6.779111400482925376e+01,2.389317775178598335e+00
3.000000000000000000e+00,1.789310344827586441e+00,6.815944808466865368e+01,2.406107486275737894e+00
4.000000000000000000e+00,2.375517241379310640e+00,6.831624660317841347e+01,2.413190281492393119e+00
4.000000000000000000e+00,2.341034482758620694e+00,6.885121619237526147e+01,2.437064692578032155e+00
3.000000000000000000e+00,1.754827586206896717e+00,6.887102368498871385e+01,2.437940004418044371e+00
4.000000000000000000e+00,2.306551724137931192e+00,6.939641440381237203e+01,2.460931793039763171e+00
3.000000000000000000e+00,1.720344827586206993e+00,6.960081244525919431e+01,2.469758953353041964e+00
4.000000000000000000e+00,2.272068965517241246e+00,6.995225585485744091e+01,2.484782558945649811e+00
3.000000000000000000e+00,1.685862068965517491e+00,7.034980906706618953e+01,2.501543062996530065e+00
4.000000000000000000e+00,2.237586206896551744e+00,7.051917974364729957e+01,2.508608211171702962e+00
4.000000000000000000e+00,2.203103448275862242e+00,7.109765157127266377e+01,2.532400270932055442e+00
3.000000000000000000e+00,1.651379310344827767e+00,7.111908795832626140e+01,2.533271902008451093e+00
4.000000000000000000e+00,2.168620689655172740e+00,7.168816500358958876e+01,2.556150617258193591e+00
3.000000000000000000e+00,1.616896551724138043e+00,7.190981080841230266e+01,2.564926116161627689e+00
4.000000000000000000e+00,2.134137931034482794e+00,7.229124388635277398e+01,2.579851546137970963e+00
3.000000000000000000e+00,1.582413793103448540e+00,7.272323500274482910e+01,2.596487676489352747e+00
4.000000000000000000e+00,2.099655172413793291e+00,7.290744442903677225e+01,2.603495830966775504e+00
4.000000000000000000e+00,2.065172413793103345e+00,7.353735757462889921e+01,2.627076783897841938e+00
3.000000000000000000e+00,1.547931034482758816e+00,7.356072299064938136e+01,2.627940134655412763e+00
4.000000000000000000e+00,2.030689655172413843e+00,7.418161157488397350e+01,2.650588317606084487e+00
3.000000000000000000e+00,1.513448275862069092e+00,7.442375273964304938e+01,2.659268882333976514e+00
4.000000000000000000e+00,1.996206896551724341e+00,7.484087479307588353e+01,2.674025006899497292e+00
3.000000000000000000e+00,1.478965517241379368e+00,7.531392943267913154e+01,2.690461410632175365e+00
4.000000000000000000e+00,1.961724137931034617e+00,7.551585875922391722e+01,2.697382149523782413e+00
5.000000000000000000e+00,2.410000000000000142e+00,7.619192640955320428e+01,2.720144725909272587e+00
4.000000000000000000e+00,1.927241379310344893e+00,7.620732150618214007e+01,2.720655825409687090e+00
3.000000000000000000e+00,1.444482758620689866e+00,7.623299859319837424e+01,2.721507564729537698e+00
5.000000000000000000e+00,2.375517241379310640e+00,7.675719266275318375e+01,2.738703011575465140e+00
4.000000000000000000e+00,1.892758620689655391e+00,7.691607121894260501e+01,2.743842953508541349e+00
3.000000000000000000e+00,1.410000000000000142e+00,7.718286085730852619e+01,2.752399787944837861e+00
5.000000000000000000e+00,2.341034482758620694e+00,7.733394771242078036e+01,2.757204748055128718e+00
4.000000000000000000e+00,1.858275862068965667e+00,7.764297023411873511e+01,2.766941345250740980e+00
5.000000000000000000e+00,2.306551724137931192e+00,7.792265303098605500e+01,2.775649137999884886e+00
4.000000000000000000e+00,1.823793103448275943e+00,7.838893943196323733e+01,2.789949753545549083e+00
5.000000000000000000e+00,2.272068965517241246e+00,7.852379517958368638e+01,2.794035780425216942e+00
5.000000000000000000e+00,2.237586206896551744e+00,7.913788746575879429e+01,2.812364683908713747e+00
4.000000000000000000e+00,1.789310344827586441e+00,7.915496306958105777e+01,2.812867916120703971e+00
5.000000000000000000e+00,2.203103448275862242e+00,7.976547173743587393e+01,2.830636277821588109e+00
4.000000000000000000e+00,1.754827586206896717e+00,7.994209411139686949e+01,2.835696591879789619e+00
5.000000000000000000e+00,2.168620689655172740e+00,8.040712032725964775e+01,2.848851421284900098e+00
4.000000000000000000e+00,1.720344827586206993e+00,8.075146012163830278e+01,2.858437588838234511e+00
5.000000000000000000e+00,2.134137931034482794e+00,8.106343816318224071e+01,2.867011409523894550e+00
4.000000000000000000e+00,1.685862068965517491e+00,8.158426979385578193e+01,2.881093782090331512e+00
5.000000000000000000e+00,2.099655172413793291e+00,8.173506506319199616e+01,2.885117977278089274e+00
5.000000000000000000e+00,2.065172413793103345e+00,8.242267823439118501e+01,2.903173298911847944e+00
4.000000000000000000e+00,1.651379310344827767e+00,8.244182020462876892e+01,2.903669120166693318e+00
5.000000000000000000e+00,2.030689655172413843e+00,8.312699499928373825e+01,2.921179984861530965e+00
4.000000000000000000e+00,1.616896551724138043e+00,8.332550489298230900e+01,2.926168618072475969e+00
5.000000000000000000e+00,1.996206896551724341e+00,8.384877577518344083e+01,2.939141074051833780e+00
4.000000000000000000e+00,1.582413793103448540e+00,8.423682288412007324e+01,2.948598335261899628e+00
5.000000000000000000e+00,1.961724137931034617e+00,8.458882733616218275e+01,2.957060021917293113e+00
4.000000000000000000e+00,1.547931034482758816e+00,8.517738879643694361e+01,2.970965336816400626e+00
5.000000000000000000e+00,1.927241379310344893e+00,8.534800639100804176e+01,2.974940683676521758e+00
5.000000000000000000e+00,1.892758620689655391e+00,8.612722351533979293e+01,2.992787292528413357e+00
4.000000000000000000e+00,1.513448275862069092e+00,8.614894419510400780e+01,2.993277636166420397e+00
5.000000000000000000e+00,1.858275862068965667e+00,8.692744748144389177e+01,3.010604432473163339e+00
4.000000000000000000e+00,1.478965517241379368e+00,8.715337038468551611e+01,3.015544117846725491e+00
5.000000000000000000e+00,1.823793103448275943e+00,8.774971003568501260e+01,3.028397005508457696e+00
4.000000000000000000e+00,1.444482758620689866e+00,8.819270286832652062e+01,3.037774439019908179e+00
5.000000000000000000e+00,1.789310344827586441e+00,8.859511118065429969e+01,3.046170193014650085e+00
4.000000000000000000e+00,1.410000000000000142e+00,8.926914774338156633e+01,3.059978908861194835e+00
5.000000000000000000e+00,1.754827586206896717e+00,8.946482502774185264e+01,3.063929411224280308e+00
5.000000000000000000e+00,1.720344827586206993e+00,9.036010629578053965e+01,3.081680260772568847e+00
5.000000000000000000e+00,1.685862068965517491e+00,9.128229754307962196e+01,3.099428470448413186e+00
5.000000000000000000e+00,1.651379310344827767e+00,9.223283723387827138e+01,3.117179835410933020e+00
5.000000000000000000e+00,1.616896551724138043e+00,9.321326875640774290e+01,3.134940150305292939e+00
5.000000000000000000e+00,1.582413793103448540e+00,9.422525052885288233e+01,3.152715137903050024e+00
5.000000000000000000e+00,1.547931034482758816e+00,9.527056735215805361e+01,3.170510374104984042e+00
5.000000000000000000e+00,1.513448275862069092e+00,9.635114319558584839e+01,3.188331210374972802e+00
5.000000000000000000e+00,1.478965517241379368e+00,9.746905563315164045e+01,3.206182694917183884e+00
5.000000000000000000e+00,1.444482758620689866e+00,9.862655218769288012e+01,3.224069494157893345e+00
5.000000000000000000e+00,1.410000000000000142e+00,9.982606888586964544e+01,3.241995816338181235e+00
